1939,Best Actress,Greer Garson,False,"Goodbye, Mr. Chips"
1940,Best Actress,Ginger Rogers ,True,Kitty Foyle
1940,Best Actress,Bette Davis,False,The Letter
1940,Best Actress,Joan Fontaine,False,Rebecca
1940,Best Actress,Katharine Hepburn,False,The Philadelphia Story
1940,Best Actress,Martha Scott,False,Our Town
1941,Best Actress,Joan Fontaine ,True,Suspicion
1941,Best Actress,Bette Davis,False,The Little Foxes
1941,Best Actress,Olivia de Havilland,False,Hold Back the Dawn
1941,Best Actress,Greer Garson,False,Blossoms in the Dust
1941,Best Actress,Barbara Stanwyck,False,Ball of Fire
1942,Best Actress,Greer Garson ,True,Mrs. Miniver
1942,Best Actress,Bette Davis,False,"Now, Voyager"
1942,Best Actress,Katharine Hepburn,False,Woman of the Year
1942,Best Actress,Rosalind Russell,False,My Sister Eileen
1942,Best Actress,Teresa Wright,False,The Pride of the Yankees
1943,Best Actress,Jennifer Jones ,True,The Song of Bernadette
1943,Best Actress,Jean Arthur,False,The More the Merrier
1943,Best Actress,Ingrid Bergman,False,For Whom the Bell Tolls
1943,Best Actress,Joan Fontaine,False,The Constant Nymph
1943,Best Actress,Greer Garson,False,Madame Curie
1944,Best Actress,Ingrid Bergman ,True,Gaslight
1944,Best Actress,Claudette Colbert,False,Since You Went Away
1944,Best Actress,Bette Davis,False,Mr. Skeffington
1944,Best Actress,Greer Garson,False,Mrs. Parkington
1944,Best Actress,Barbara Stanwyck,False,Double Indemnity
1945,Best Actress,Joan Crawford ,True,Mildred Pierce
1945,Best Actress,Ingrid Bergman,False,The Bells of St. Mary's
1945,Best Actress,Greer Garson,False,The Valley of Decision
1945,Best Actress,Jennifer Jones,False,Love Letters
1945,Best Actress,Gene Tierney,False,Leave Her to Heaven
1946,Best Actress,Olivia de Havilland ,True,To Each His Own
1946,Best Actress,Celia Johnson,False,Brief Encounter
1946,Best Actress,Jennifer Jones,False,Duel in the Sun
1946,Best Actress,Rosalind Russell,False,Sister Kenny
1946,Best Actress,Jane Wyman,False,The Yearling
1947,Best Actress,Loretta Young ,True,The Farmer's Daughter
1947,Best Actress,Joan Crawford,False,Possessed
1947,Best Actress,Susan Hayward,False,"Smash-Up, the Story of a Woman"
1947,Best Actress,Dorothy McGuire,False,Gentleman's Agreement
1947,Best Actress,Rosalind Russell,False,Mourning Becomes Electra
1948,Best Actress,Jane Wyman ,True,Johnny Belinda
1948,Best Actress,Ingrid Bergman,False,Joan of Arc
1948,Best Actress,Olivia de Havilland,False,The Snake Pit
1948,Best Actress,Irene Dunne,False,I Remember Mama
1948,Best Actress,Barbara Stanwyck,False,"Sorry, Wrong Number"
1949,Best Actress,Olivia de Havilland ,True,The Heiress
1949,Best Actress,Jeanne Crain,False,Pinky
1949,Best Actress,Susan Hayward,False,My Foolish Heart
1949,Best Actress,Deborah Kerr,False,"Edward, My Son"
1949,Best Actress,Loretta Young,False,Come to the Stable
1950,Best Actress,Judy Holliday ,True,Born Yesterday
1950,Best Actress,Anne Baxter,False,All About Eve
1950,Best Actress,Bette Davis,False,All About Eve
1950,Best Actress,Eleanor Parker,False,Caged
1950,Best Actress,Gloria Swanson,False,Sunset Boulevard
1951,Best Actress,Vivien Leigh ,True,A Streetcar Named Desire
1951,Best Actress,Katharine Hepburn,False,The African Queen
1951,Best Actress,Eleanor Parker,False,Detective Story
1951,Best Actress,Shelley Winters,False,A Place in the Sun
1951,Best Actress,Jane Wyman,False,The Blue Veil
1952,Best Actress,Shirley Booth ,True,"Come Back, Little Sheba"
1952,Best Actress,Joan Crawford,False,Sudden Fear
1952,Best Actress,Bette Davis,False,The Star
1952,Best Actress,Julie Harris,False,The Member of the Wedding
1952,Best Actress,Susan Hayward,False,With a Song in My Heart
1953,Best Actress,Audrey Hepburn ,True,Roman Holiday
1953,Best Actress,Leslie Caron,False,Lili
1953,Best Actress,Ava Gardner,False,Mogambo
1953,Best Actress,Deborah Kerr,False,From Here to Eternity
1953,Best Actress,Maggie McNamara,False,The Moon Is Blue
1954,Best Actress,Grace Kelly ,True,The Country Girl
1954,Best Actress,Dorothy Dandridge,False,Carmen Jones
1954,Best Actress,Judy Garland,False,A Star Is Born
1954,Best Actress,Audrey Hepburn,False,Sabrina
1954,Best Actress,Jane Wyman,False,Magnificent Obsession
1955,Best Actress,Anna Magnani ,True,The Rose Tattoo
1955,Best Actress,Susan Hayward,False,I'll Cry Tomorrow
1955,Best Actress,Katharine Hepburn,False,Summertime
1955,Best Actress,Jennifer Jones,False,Love is a Many-Splendored Thing
1955,Best Actress,Eleanor Parker,False,Interrupted Melody
1956,Best Actress,Ingrid Bergman ,True,Anastasia
1956,Best Actress,Carroll Baker,False,Baby Doll
1956,Best Actress,Katharine Hepburn,False,The Rainmaker
1956,Best Actress,Nancy Kelly,False,The Bad Seed
1956,Best Actress,Deborah Kerr,False,The King and I
1957,Best Actress,Joanne Woodward ,True,The Three Faces of Eve
1957,Best Actress,Deborah Kerr,False,"Heaven Knows, Mr. Allison"
1957,Best Actress,Anna Magnani,False,Wild Is the Wind
1957,Best Actress,Elizabeth Taylor,False,Raintree County
1957,Best Actress,Lana Turner,False,Peyton Place
1958,Best Actress,Susan Hayward ,True,I Want to Live!
1958,Best Actress,Deborah Kerr,False,Separate Tables
1958,Best Actress,Shirley MacLaine,False,Some Came Running
1958,Best Actress,Rosalind Russell,False,Auntie Mame
1958,Best Actress,Elizabeth Taylor,False,Cat on a Hot Tin Roof
1959,Best Actress,Simone Signoret ,True,Room at the Top
1959,Best Actress,Doris Day,False,Pillow Talk
1959,Best Actress,Audrey Hepburn,False,The Nun's Story
1959,Best Actress,Katharine Hepburn,False,"Suddenly, Last Summer"
1959,Best Actress,Elizabeth Taylor,False,"Suddenly, Last Summer"
1960,Best Actress,Elizabeth Taylor ,True,BUtterfield 8
1960,Best Actress,Greer Garson,False,Sunrise at Campobello
1960,Best Actress,Deborah Kerr,False,The Sundowners
1960,Best Actress,Shirley MacLaine,False,The Apartment
1960,Best Actress,Melina Mercouri,False,Never on Sunday
1961,Best Actress,Sophia Loren ,True,Two Women
1961,Best Actress,Audrey Hepburn,False,Breakfast at Tiffany's
1961,Best Actress,Piper Laurie,False,The Hustler
1961,Best Actress,Geraldine Page,False,Summer and Smoke
1961,Best Actress,Natalie Wood,False,Splendor in the Grass
1962,Best Actress,Anne Bancroft ,True,The Miracle Worker
1962,Best Actress,Bette Davis,False,What Ever Happened to Baby Jane?
1962,Best Actress,Katharine Hepburn,False,Long Day's Journey into Night
1962,Best Actress,Geraldine Page,False,Sweet Bird of Youth
1962,Best Actress,Lee Remick,False,Days of Wine and Roses
1963,Best Actress,Patricia Neal ,True,Hud
1963,Best Actress,Leslie Caron,False,The L-Shaped Room
1963,Best Actress,Shirley MacLaine,False,Irma la Douce
1963,Best Actress,Rachel Roberts,False,This Sporting Life
1963,Best Actress,Natalie Wood,False,Love with the Proper Stranger
1964,Best Actress,Julie Andrews ,True,Mary Poppins
1964,Best Actress,Anne Bancroft,False,The Pumpkin Eater
1964,Best Actress,Sophia Loren,False,Marriage Italian Style
1964,Best Actress,Debbie Reynolds,False,The Unsinkable Molly Brown
1964,Best Actress,Kim Stanley,False,Séance on a Wet Afternoon
1965,Best Actress,Julie Christie ,True,Darling
1965,Best Actress,Julie Andrews,False,The Sound of Music
1965,Best Actress,Samantha Eggar,False,The Collector
1965,Best Actress,Elizabeth Hartman,False,A Patch of Blue
1965,Best Actress,Simone Signoret,False,Ship of Fools
1966,Best Actress,Elizabeth Taylor ,True,Who's Afraid of Virginia Woolf?
1966,Best Actress,Anouk Aimée,False,A Man and a Woman
1966,Best Actress,Ida Kamińska,False,The Shop on Main Street
1966,Best Actress,Lynn Redgrave,False,Georgy Girl
1966,Best Actress,Vanessa Redgrave,False,Morgan!
1967,Best Actress,Katharine Hepburn ,True,Guess Who's Coming to Dinner
1967,Best Actress,Anne Bancroft,False,The Graduate
1967,Best Actress,Faye Dunaway,False,Bonnie and Clyde
1967,Best Actress,Edith Evans,False,The Whisperers
1967,Best Actress,Audrey Hepburn,False,Wait Until Dark
1968,Best Actress,Katharine Hepburn  (TIE) [C,True,The Lion in Winter
1968,Best Actress,Barbra Streisand  (TIE) [C,True,Funny Girl
1968,Best Actress,Patricia Neal,False,The Subject was Roses
1968,Best Actress,Vanessa Redgrave,False,Isadora
1968,Best Actress,Joanne Woodward,False,"Rachel, Rachel"
1969,Best Actress,Maggie Smith ,True,The Prime of Miss Jean Brodie
1969,Best Actress,Geneviève Bujold,False,Anne of the Thousand Days
1969,Best Actress,Jane Fonda,False,"They Shoot Horses, Don't They?"
1969,Best Actress,Liza Minnelli,False,The Sterile Cuckoo
1969,Best Actress,Jean Simmons,False,The Happy Ending
1970,Best Actress,Glenda Jackson ,True,Women in Love
1970,Best Actress,Jane Alexander,False,The Great White Hope
1970,Best Actress,Ali MacGraw,False,Love Story
1970,Best Actress,Sarah Miles,False,Ryan's Daughter
1970,Best Actress,Carrie Snodgress,False,Diary of a Mad Housewife
1971,Best Actress,Jane Fonda ,True,Klute
1971,Best Actress,Julie Christie,False,McCabe & Mrs. Miller
1971,Best Actress,Glenda Jackson,False,Sunday Bloody Sunday
1971,Best Actress,Vanessa Redgrave,False,"Mary, Queen of Scots"
1971,Best Actress,Janet Suzman,False,Nicholas and Alexandra
1972,Best Actress,Liza Minnelli ,True,Cabaret
1972,Best Actress,Diana Ross,False,Lady Sings the Blues
1972,Best Actress,Maggie Smith,False,Travels with My Aunt
1972,Best Actress,Cicely Tyson,False,Sounder
1972,Best Actress,Liv Ullmann,False,The Emigrants
1973,Best Actress,Glenda Jackson ,True,A Touch of Class
1973,Best Actress,Ellen Burstyn,False,The Exorcist
1973,Best Actress,Marsha Mason,False,Cinderella Liberty
1973,Best Actress,Barbra Streisand,False,The Way We Were
1973,Best Actress,Joanne Woodward,False,"Summer Wishes, Winter Dreams"
1974,Best Actress,Ellen Burstyn ,True,Alice Doesn't Live Here Anymore
1974,Best Actress,Diahann Carroll,False,Claudine
1974,Best Actress,Faye Dunaway,False,Chinatown
1974,Best Actress,Valerie Perrine,False,Lenny
1974,Best Actress,Gena Rowlands,False,A Woman Under the Influence
1975,Best Actress,Louise Fletcher ,True,One Flew Over the Cuckoo's Nest
1975,Best Actress,Isabelle Adjani,False,The Story of Adele H.
1975,Best Actress,Ann-Margret,False,Tommy
1975,Best Actress,Glenda Jackson,False,Hedda
1975,Best Actress,Carol Kane,False,Hester Street
1976,Best Actress,Faye Dunaway ,True,Network
1976,Best Actress,Marie-Christine Barrault,False,Cousin Cousine
1976,Best Actress,Talia Shire,False,Rocky
1976,Best Actress,Sissy Spacek,False,Carrie
1976,Best Actress,Liv Ullmann,False,Face to Face
1977,Best Actress,Diane Keaton ,True,Annie Hall
1977,Best Actress,Anne Bancroft,False,The Turning Point
1977,Best Actress,Jane Fonda,False,Julia
1977,Best Actress,Shirley MacLaine,False,The Turning Point
1977,Best Actress,Marsha Mason,False,The Goodbye Girl
1978,Best Actress,Jane Fonda ,True,Coming Home
1978,Best Actress,Ingrid Bergman,False,Autumn Sonata
1978,Best Actress,Ellen Burstyn,False,"Same Time, Next Year"
1978,Best Actress,Jill Clayburgh,False,An Unmarried Woman
1978,Best Actress,Geraldine Page,False,Interiors
1979,Best Actress,Sally Field ,True,Norma Rae
1979,Best Actress,Jill Clayburgh,False,Starting Over
1979,Best Actress,Jane Fonda,False,The China Syndrome
1979,Best Actress,Marsha Mason,False,Chapter Two
1979,Best Actress,Bette Midler,False,The Rose
1980,Best Actress,Sissy Spacek ,True,Coal Miner's Daughter
1980,Best Actress,Ellen Burstyn,False,Resurrection
1980,Best Actress,Goldie Hawn,False,Private Benjamin
1980,Best Actress,Mary Tyler Moore,False,Ordinary People
1980,Best Actress,Gena Rowlands,False,Gloria
1981,Best Actress,Katharine Hepburn ,True,On Golden Pond
1981,Best Actress,Diane Keaton,False,Reds
1981,Best Actress,Marsha Mason,False,Only When I Laugh
1981,Best Actress,Susan Sarandon,False,Atlantic City
1981,Best Actress,Meryl Streep,False,The French Lieutenant's Woman
1982,Best Actress,Meryl Streep ,True,Sophie's Choice
1982,Best Actress,Julie Andrews,False,Victor/Victoria
1982,Best Actress,Jessica Lange,False,Frances
1982,Best Actress,Sissy Spacek,False,Missing
1982,Best Actress,Debra Winger,False,An Officer and a Gentleman
1983,Best Actress,Shirley MacLaine ,True,Terms of Endearment
1983,Best Actress,Jane Alexander,False,Testament
1983,Best Actress,Meryl Streep,False,Silkwood
1983,Best Actress,Julie Walters,False,Educating Rita
1983,Best Actress,Debra Winger,False,Terms of Endearment
1984,Best Actress,Sally Field ,True,Places in the Heart
1984,Best Actress,Judy Davis,False,A Passage to India
1984,Best Actress,Jessica Lange,False,Country
1984,Best Actress,Vanessa Redgrave,False,The Bostonians
1984,Best Actress,Sissy Spacek,False,The River
1985,Best Actress,Geraldine Page ,True,The Trip to Bountiful
1985,Best Actress,Anne Bancroft,False,Agnes of God
1985,Best Actress,Whoopi Goldberg,False,The Color Purple
1985,Best Actress,Jessica Lange,False,Sweet Dreams
1985,Best Actress,Meryl Streep,False,Out of Africa
1986,Best Actress,Marlee Matlin ,True,Children of a Lesser God
1986,Best Actress,Jane Fonda,False,The Morning After
1986,Best Actress,Sissy Spacek,False,Crimes of the Heart
1986,Best Actress,Kathleen Turner,False,Peggy Sue Got Married
1986,Best Actress,Sigourney Weaver,False,Aliens
1987,Best Actress,Cher ,True,Moonstruck
1987,Best Actress,Glenn Close,False,Fatal Attraction
1987,Best Actress,Holly Hunter,False,Broadcast News
1987,Best Actress,Sally Kirkland,False,Anna
1987,Best Actress,Meryl Streep,False,Ironweed
1988,Best Actress,Jodie Foster ,True,The Accused
1988,Best Actress,Glenn Close,False,Dangerous Liaisons
1988,Best Actress,Melanie Griffith,False,Working Girl
1988,Best Actress,Meryl Streep,False,A Cry in the Dark
1988,Best Actress,Sigourney Weaver,False,Gorillas in the Mist
1989,Best Actress,Jessica Tandy ,True,Driving Miss Daisy
1989,Best Actress,Isabelle Adjani,False,Camille Claudel
1989,Best Actress,Pauline Collins,False,Shirley Valentine
1989,Best Actress,Jessica Lange,False,Music Box
1989,Best Actress,Michelle Pfeiffer,False,The Fabulous Baker Boys
1990,Best Actress,Kathy Bates ,True,Misery
1990,Best Actress,Anjelica Huston,False,The Grifters
1990,Best Actress,Julia Roberts,False,Pretty Woman
1990,Best Actress,Meryl Streep,False,Postcards from the Edge
1990,Best Actress,Joanne Woodward,False,Mr. & Mrs. Bridge
1991,Best Actress,Jodie Foster ,True,The Silence of the Lambs
1991,Best Actress,Geena Davis,False,Thelma & Louise
1991,Best Actress,Laura Dern,False,Rambling Rose
1991,Best Actress,Bette Midler,False,For the Boys
1991,Best Actress,Susan Sarandon,False,Thelma & Louise
1992,Best Actress,Emma Thompson ,True,Howards End
1992,Best Actress,Catherine Deneuve,False,Indochine
1992,Best Actress,Mary McDonnell,False,Passion Fish
1992,Best Actress,Michelle Pfeiffer,False,Love Field
1992,Best Actress,Susan Sarandon,False,Lorenzo's Oil
1993,Best Actress,Holly Hunter ,True,The Piano
1993,Best Actress,Angela Bassett,False,What's Love Got to Do with It
1993,Best Actress,Stockard Channing,False,Six Degrees of Separation
1993,Best Actress,Emma Thompson,False,The Remains of the Day
1993,Best Actress,Debra Winger,False,Shadowlands
1994,Best Actress,Jessica Lange ,True,Blue Sky
1994,Best Actress,Jodie Foster,False,Nell
1994,Best Actress,Miranda Richardson,False,Tom & Viv
1994,Best Actress,Winona Ryder,False,Little Women
1994,Best Actress,Susan Sarandon,False,The Client
1995,Best Actress,Susan Sarandon ,True,Dead Man Walking
1995,Best Actress,Elisabeth Shue,False,Leaving Las Vegas
1995,Best Actress,Sharon Stone,False,Casino
1995,Best Actress,Meryl Streep,False,The Bridges of Madison County
1995,Best Actress,Emma Thompson,False,Sense and Sensibility
1996,Best Actress,Frances McDormand ,True,Fargo
1996,Best Actress,Brenda Blethyn,False,Secrets & Lies
1996,Best Actress,Diane Keaton,False,Marvin's Room
1996,Best Actress,Kristin Scott Thomas,False,The English Patient
1996,Best Actress,Emily Watson,False,Breaking the Waves
1997,Best Actress,Helen Hunt ,True,As Good as It Gets
1997,Best Actress,Helena Bonham Carter,False,The Wings of the Dove
1997,Best Actress,Julie Christie,False,Afterglow
1997,Best Actress,Judi Dench,False,Mrs Brown
1997,Best Actress,Kate Winslet,False,Titanic
1998,Best Actress,Gwyneth Paltrow ,True,Shakespeare in Love
1998,Best Actress,Cate Blanchett,False,Elizabeth
1998,Best Actress,Fernanda Montenegro,False,Central Station
1998,Best Actress,Meryl Streep,False,One True Thing
1998,Best Actress,Emily Watson,False,Hilary and Jackie
1999,Best Actress,Hilary Swank ,True,Boys Don't Cry
1999,Best Actress,Annette Bening,False,American Beauty
1999,Best Actress,Janet McTeer,False,Tumbleweeds
1999,Best Actress,Julianne Moore,False,The End of the Affair
1999,Best Actress,Meryl Streep,False,Music of the Heart
2000,Best Actress,Julia Roberts ,True,Erin Brockovich
2000,Best Actress,Joan Allen,False,The Contender
2000,Best Actress,Juliette Binoche,False,Chocolat
2000,Best Actress,Ellen Burstyn,False,Requiem for a Dream
2000,Best Actress,Laura Linney,False,You Can Count On Me
2001,Best Actress,Halle Berry ,True,Monster's Ball
2001,Best Actress,Judi Dench,False,Iris
2001,Best Actress,Nicole Kidman,False,Moulin Rouge!
2001,Best Actress,Sissy Spacek,False,In the Bedroom
2001,Best Actress,Renée Zellweger,False,Bridget Jones's Diary
2002,Best Actress,Nicole Kidman ,True,The Hours
2002,Best Actress,Salma Hayek,False,Frida
2002,Best Actress,Diane Lane,False,Unfaithful
2002,Best Actress,Julianne Moore,False,Far from Heaven
2002,Best Actress,Renée Zellweger,False,Chicago
2003,Best Actress,Charlize Theron ,True,Monster
2003,Best Actress,Keisha Castle-Hughes,False,Whale Rider
2003,Best Actress,Diane Keaton,False,Something's Gotta Give
2003,Best Actress,Samantha Morton,False,In America
2003,Best Actress,Naomi Watts,False,21 Grams
2004,Best Actress,Hilary Swank ,True,Million Dollar Baby
2004,Best Actress,Annette Bening,False,Being Julia
2004,Best Actress,Catalina Sandino Moreno,False,Maria Full of Grace
2004,Best Actress,Imelda Staunton,False,Vera Drake
2004,Best Actress,Kate Winslet,False,Eternal Sunshine of the Spotless Mind
2005,Best Actress,Reese Witherspoon ,True,Walk the Line
2005,Best Actress,Judi Dench,False,Mrs Henderson Presents
2005,Best Actress,Felicity Huffman,False,Transamerica
2005,Best Actress,Keira Knightley,False,Pride & Prejudice
2005,Best Actress,Charlize Theron,False,North Country
2006,Best Actress,Helen Mirren ,True,The Queen
2006,Best Actress,Penélope Cruz,False,Volver
2006,Best Actress,Judi Dench,False,Notes on a Scandal
2006,Best Actress,Meryl Streep,False,The Devil Wears Prada
2006,Best Actress,Kate Winslet,False,Little Children
2007,Best Actress,Marion Cotillard ,True,La Vie en Rose
2007,Best Actress,Cate Blanchett,False,Elizabeth: The Golden Age
2007,Best Actress,Julie Christie,False,Away from Her
2007,Best Actress,Laura Linney,False,The Savages
2007,Best Actress,Ellen Page,False,Juno
2008,Best Actress,Kate Winslet ,True,The Reader
2008,Best Actress,Anne Hathaway,False,Rachel Getting Married
2008,Best Actress,Angelina Jolie,False,Changeling
2008,Best Actress,Melissa Leo,False,Frozen River
2008,Best Actress,Meryl Streep,False,Doubt
2009,Best Actress,Sandra Bullock ,True,The Blind Side
2009,Best Actress,Helen Mirren,False,The Last Station
2009,Best Actress,Carey Mulligan,False,An Education
2009,Best Actress,Gabourey Sidibe,False,Precious
2009,Best Actress,Meryl Streep,False,Julie & Julia
2010,Best Actress,Natalie Portman ,True,Black Swan
2010,Best Actress,Annette Bening,False,The Kids Are All Right
2010,Best Actress,Nicole Kidman,False,Rabbit Hole
2010,Best Actress,Jennifer Lawrence,False,Winter's Bone
2010,Best Actress,Michelle Williams,False,Blue Valentine
2011,Best Actress,Meryl Streep ,True,The Iron Lady
2011,Best Actress,Glenn Close,False,Albert Nobbs
2011,Best Actress,Viola Davis,False,The Help
2011,Best Actress,Rooney Mara,False,The Girl with the Dragon Tattoo
2011,Best Actress,Michelle Williams,False,My Week with Marilyn
2012,Best Actress,Jennifer Lawrence ,True,Silver Linings Playbook
2012,Best Actress,Jessica Chastain,False,Zero Dark Thirty
2012,Best Actress,Emmanuelle Riva,False,Amour
2012,Best Actress,Quvenzhané Wallis,False,Beasts of the Southern Wild
2012,Best Actress,Naomi Watts,False,The Impossible
2013,Best Actress,Cate Blanchett ,True,Blue Jasmine
2013,Best Actress,Amy Adams,False,American Hustle
2013,Best Actress,Sandra Bullock,False,Gravity
2013,Best Actress,Judi Dench,False,Philomena
2013,Best Actress,Meryl Streep,False,August: Osage County
2014,Best Actress,Julianne Moore ,True,Still Alice
2014,Best Actress,Marion Cotillard,False,"Two Days, One Night"
2014,Best Actress,Felicity Jones,False,The Theory of Everything
2014,Best Actress,Rosamund Pike,False,Gone Girl
2014,Best Actress,Reese Witherspoon,False,Wild
2015,Best Actress,Brie Larson ,True,Room
2015,Best Actress,Cate Blanchett,False,Carol
2015,Best Actress,Jennifer Lawrence,False,Joy
2015,Best Actress,Charlotte Rampling,False,45 Years
2015,Best Actress,Saoirse Ronan,False,Brooklyn
2016,Best Actress,Emma Stone ,True,La La Land
2016,Best Actress,Isabelle Huppert,False,Elle
2016,Best Actress,Ruth Negga,False,Loving
2016,Best Actress,Natalie Portman,False,Jackie
2016,Best Actress,Meryl Streep,False,Florence Foster Jenkins
2017,Best Actress, Frances McDormand ,True,"Three Billboards Outside Ebbing, Missouri"
2017,Best Actress,Sally Hawkins,False,The Shape of Water
2017,Best Actress,Margot Robbie,False,"I, Tonya"
2017,Best Actress,Saoirse Ronan,False,Lady Bird
2017,Best Actress,Meryl Streep,False,The Post
2018,Best Actress,Yalitza Aparicio,False,Roma
2018,Best Actress,Glenn Close,False,The Wife
2018,Best Actress,Olivia Colman,False,The Favourite
2018,Best Actress,Lady Gaga,False,A Star Is Born
2018,Best Actress,Melissa McCarthy,False,Can You Ever Forgive Me?
1936,Best Supporting Actor,Walter Brennan ,True,Come and Get It
1936,Best Supporting Actor,Mischa Auer,False,My Man Godfrey
1936,Best Supporting Actor,Stuart Erwin,False,Pigskin Parade
1936,Best Supporting Actor,Basil Rathbone,False,Romeo and Juliet
1936,Best Supporting Actor,Akim Tamiroff,False,The General Died at Dawn
1937,Best Supporting Actor,Joseph Schildkraut ,True,The Life of Emile Zola
1937,Best Supporting Actor,Ralph Bellamy,False,The Awful Truth
1937,Best Supporting Actor,Thomas Mitchell,False,The Hurricane
1937,Best Supporting Actor,H. B. Warner,False,Lost Horizon
1937,Best Supporting Actor,Roland Young,False,Topper
1938,Best Supporting Actor,Walter Brennan ,True,Kentucky
1938,Best Supporting Actor,John Garfield,False,Four Daughters
1938,Best Supporting Actor,Gene Lockhart,False,Algiers
1938,Best Supporting Actor,Robert Morley,False,Marie Antoinette
1938,Best Supporting Actor,Basil Rathbone,False,If I Were King
1939,Best Supporting Actor,Thomas Mitchell ,True,Stagecoach
1939,Best Supporting Actor,Brian Aherne,False,Juarez
1939,Best Supporting Actor,Harry Carey,False,Mr. Smith Goes to Washington
1939,Best Supporting Actor,Brian Donlevy,False,Beau Geste
1939,Best Supporting Actor,Claude Rains,False,Mr. Smith Goes to Washington
1940,Best Supporting Actor,Walter Brennan ,True,The Westerner
1940,Best Supporting Actor,Albert Bassermann,False,Foreign Correspondent
1940,Best Supporting Actor,William Gargan,False,They Knew What They Wanted
1940,Best Supporting Actor,Jack Oakie,False,The Great Dictator
1940,Best Supporting Actor,James Stephenson,False,The Letter
1941,Best Supporting Actor,Donald Crisp ,True,How Green Was My Valley
1941,Best Supporting Actor,Walter Brennan,False,Sergeant York
1941,Best Supporting Actor,Charles Coburn,False,The Devil and Miss Jones
1941,Best Supporting Actor,James Gleason,False,Here Comes Mr. Jordan
1941,Best Supporting Actor,Sydney Greenstreet,False,The Maltese Falcon
1942,Best Supporting Actor,Van Heflin ,True,Johnny Eager
1942,Best Supporting Actor,William Bendix,False,Wake Island
1942,Best Supporting Actor,Walter Huston,False,Yankee Doodle Dandy
1942,Best Supporting Actor,Frank Morgan,False,Tortilla Flat
1942,Best Supporting Actor,Henry Travers,False,Mrs. Miniver
1943,Best Supporting Actor,Charles Coburn ,True,The More the Merrier
1943,Best Supporting Actor,Charles Bickford,False,The Song of Bernadette
1943,Best Supporting Actor,J. Carrol Naish,False,Sahara
1943,Best Supporting Actor,Claude Rains,False,Casablanca
1943,Best Supporting Actor,Akim Tamiroff,False,For Whom the Bell Tolls
1944,Best Supporting Actor,Barry Fitzgerald ,True,Going My Way
1944,Best Supporting Actor,Hume Cronyn,False,The Seventh Cross
1944,Best Supporting Actor,Claude Rains,False,Mr. Skeffington
1944,Best Supporting Actor,Clifton Webb,False,Laura
1944,Best Supporting Actor,Monty Woolley,False,Since You Went Away
1945,Best Supporting Actor,James Dunn ,True,A Tree Grows in Brooklyn
1945,Best Supporting Actor,Michael Chekhov,False,Spellbound
1945,Best Supporting Actor,John Dall,False,The Corn Is Green
1945,Best Supporting Actor,Robert Mitchum,False,G. I. Joe
1945,Best Supporting Actor,J. Carrol Naish,False,A Medal for Benny
1946,Best Supporting Actor,Harold Russell ,True,The Best Years of Our Lives
1946,Best Supporting Actor,Charles Coburn,False,The Green Years
1946,Best Supporting Actor,William Demarest,False,The Jolson Story
1946,Best Supporting Actor,Claude Rains,False,Notorious
1946,Best Supporting Actor,Clifton Webb,False,The Razor's Edge
1947,Best Supporting Actor,Edmund Gwenn ,True,Miracle on 34th Street
1947,Best Supporting Actor,Charles Bickford,False,The Farmer's Daughter
1947,Best Supporting Actor,Thomas Gomez,False,Ride the Pink Horse
1947,Best Supporting Actor,Robert Ryan,False,Crossfire
1947,Best Supporting Actor,Richard Widmark,False,Kiss of Death
1948,Best Supporting Actor,Walter Huston ,True,The Treasure of the Sierra Madre
1948,Best Supporting Actor,Charles Bickford,False,Johnny Belinda
1948,Best Supporting Actor,José Ferrer,False,Joan of Arc
1948,Best Supporting Actor,Oscar Homolka,False,I Remember Mama
1948,Best Supporting Actor,Cecil Kellaway,False,The Luck of the Irish
1949,Best Supporting Actor,Dean Jagger ,True,Twelve O'Clock High
1949,Best Supporting Actor,John Ireland,False,All the King's Men
1949,Best Supporting Actor,Arthur Kennedy,False,Champion
1949,Best Supporting Actor,Ralph Richardson,False,The Heiress
1949,Best Supporting Actor,James Whitmore,False,Battleground
1950,Best Supporting Actor,George Sanders ,True,All About Eve
1950,Best Supporting Actor,Jeff Chandler,False,Broken Arrow
1950,Best Supporting Actor,Edmund Gwenn,False,Mister 880
1950,Best Supporting Actor,Sam Jaffe,False,The Asphalt Jungle
1950,Best Supporting Actor,Erich von Stroheim,False,Sunset Boulevard
1951,Best Supporting Actor,Karl Malden ,True,A Streetcar Named Desire
1951,Best Supporting Actor,Leo Genn,False,Quo Vadis
1951,Best Supporting Actor,Kevin McCarthy,False,Death of a Salesman
1951,Best Supporting Actor,Peter Ustinov,False,Quo Vadis
1951,Best Supporting Actor,Gig Young,False,Come Fill the Cup
1952,Best Supporting Actor,Anthony Quinn ,True,Viva Zapata!
1952,Best Supporting Actor,Richard Burton,False,My Cousin Rachel
1952,Best Supporting Actor,Arthur Hunnicutt,False,The Big Sky
1952,Best Supporting Actor,Victor McLaglen,False,The Quiet Man
1952,Best Supporting Actor,Jack Palance,False,Sudden Fear
1953,Best Supporting Actor,Frank Sinatra ,True,From Here to Eternity
1953,Best Supporting Actor,Eddie Albert,False,Roman Holiday
1953,Best Supporting Actor,Brandon deWilde,False,Shane
1953,Best Supporting Actor,Jack Palance,False,Shane
