771371532|Pan|Joe Wright|Action & Adventure, Science Fiction & Fantasy|Oct 9, 2015|Dec 22, 2015|PG (for fantasy action violence, language and some thematic material)|135|Warner Bros.|Jason Fuchs|The story of an orphan who is spirited away to the magical Neverland. There, he finds both fun and dangers, and ultimately discovers his destiny -- to become the hero who will be forever known as Peter Pan.|4.6/10|192|51|141|4.3/10|37|7|30|3/5|50,943
771372024|Infinitely Polar Bear|Maya Forbes|Comedy, Drama|Jun 19, 2015|Jan 5, 2016|R (for language)|90|Sony Pictures Classics|Maya Forbes|Maya Forbes autobiographically inflected Infinitely Polar Bear stars Mark Ruffalo as Cameron, a man who suffers from bipolar disorder. After a breakdown forces him to leave his family and move into a halfway house, he attempts to rebuild a relationship with his two daughters, and win back the trust of his wife Maggie (Zoe Saldana). When Maggie decides to go to business school in New York, they decide that he will move back in and take care of the day-to-day care for the kids. Due to his mercurial nature, this leads to a series of quirky, funny, and sometimes frightening episodes. Infinitely Polar Bear screened at the 2014 Toronto International Film Festival. ~ Perry Seibert, Rovi|6.7/10|113|91|22|6.6/10|38|31|7|3.6/5|11,272
771375737|The Walk|Robert Zemeckis|Action & Adventure, Drama|Oct 9, 2015|Jan 5, 2016|PG (for thematic elements involving perilous situations, and for some nudity, language, brief drug references and smoking)|123|Sony Pictures|Robert Zemeckis|The Walk is the true story of a young dreamer, Philippe Petit, and a band of unlikely recruits who together achieve the impossible: an illegal wire walk in the immense void between the World Trade Center towers. With little more than nerve and blind ambition, Petit and his ragtag crew overcome daunting physical obstacles, betrayals, countless close calls and overwhelming odds to beat the system and execute their mad plan. (C) Official Site|7.1/10|259|217|42|7.1/10|47|39|8|3.8/5|35,943
771382352|Hitman: Agent 47|Aleksander Bach|Action & Adventure|Aug 21, 2015|Dec 29, 2015|R (for sequences of strong violence, and some language)|96|20th Century Fox|Skip Woods, Michael Finch|HITMAN: AGENT 47 centers on an elite assassin who was genetically engineered from conception to be the perfect killing machine, and is known only by the last two digits on the barcode tattooed on the back of his neck. He is the culmination of decades of research - and forty-six earlier Agent clones -- endowing him with unprecedented strength, speed, stamina and intelligence. His latest target is a mega-corporation that plans to unlock the secret of Agent 47's past to create an army of killers whose powers surpass even his own. Teaming up with a young woman who may hold the secret to overcoming their powerful and clandestine enemies, 47 confronts stunning revelations about his own origins and squares off in an epic battle with his deadliest foe. (c) Fox|3.7/10|118|11|107|3.9/10|28|2|26|3/5|39,366
771386335|Northern Soul|Elaine John Constantine|Drama, Musical & Performing Arts|Oct 2, 2015|Jan 5, 2016|R (for drug use, language htroughout and brief sexuality)|99|Freestyle Releasing|Elaine John Constantine|The film tells the tale of two Northern boys whose worlds are changed forever when they discover black American soul music. Northern Soul was phenomenally popular with British youths in the 1970s, taking the North of the country by storm. Northern Soul the film intends to appeal to those generations of fans while attracting a modern audience who can relate to youth culture from another era. If you were there, you'll know. If you weren't there, you'll wish you had been.|6.3/10|35|27|8|5.8/10|12|8|4|3.4/5|1,230
771386805|Jenny's Wedding|Mary Agnes Donoghue|Comedy|Jul 31, 2015|Dec 29, 2015|PG-13 (for thematic material including a crude sexual reference)|95|IFC Films|Mary Agnes Donoghue|Jenny Farrell has led an openly gay life - except with her conventional family. When she finally decides to start a family and marry the woman they thought was just her roommate, the small, safe world the Farrell's inhabited changes forever. They are left with a simple and difficult choice - either change with it or drown.|4/10|15|3|12|3.4/10|9|1|8|2.8/5|1,147
771387079|Over Your Dead Body (Kuime)|Takashi Miike|Art House & International, Horror||Jan 5, 2016|NR|94|Celluloid Dreams|Kikumi Yamagishi|Directed by Takashi Miike, OVER YOUR DEAD BODY is a modern take on one of Japan's most famous ghost stories. Taking its cue from the art of Kabuki, the terrifying tale unfolds within the walls of a theatre where a troupe of players are in rehearsals for a production of Yotsuya Kaidan, a 200-year-old tale of murder, betrayal, and phantasmagorical vengeance - and where life comes to imitate art in ultimately shocking ways.|4.9/10|8|4|4|||||2.7/5|125
771387295|Bone Tomahawk|S. Craig Zahler|Action & Adventure, Horror, Western|Oct 23, 2015|Dec 29, 2015|NR|133|Image Entertainment|S. Craig Zahler|When a group of cannibal savages kidnaps settlers from the small town of Bright Hope, an unlikely team of gunslingers, led by Sheriff Franklin Hunt, sets out to bring them home. But their enemy is more ruthless than anyone could have imagined, putting their mission - and survival itself - in serious jeopardy. This is a gritty action-packed thriller chronicling a terrifying rescue mission in the Old West.|7.2/10|87|79|8|7/10|13|13|0|3.6/5|13,211
771401412|The Perfect Guy|David M. Rosenthal|Mystery & Suspense|Sep 11, 2015|Dec 29, 2015|PG-13 (for violence, menace, sexuality and brief strong language)|100|Sony Pictures|Tyger Williams|After a painful breakup, successful lobbyist Leah Vaughn jumps into a passionate relationship with a charming stranger. When her ex-boyfriend resurfaces in her life she has to figure out who she should trust and who she should fear.|3.8/10|45|8|37|3.4/10|14|2|12|3.3/5|18,620
771403194|The Visit|M. Night Shyamalan|Horror, Mystery & Suspense|Sep 11, 2015|Jan 5, 2016|PG-13 (for disturbing thematic material including terror, violence and some nudity, and for brief language)|94|Universal Pictures|M. Night Shyamalan|The terrifying story of a brother and sister who are sent to their grandparents' remote Pennsylvania farm for a weeklong trip. Once the children discover that the elderly couple is involved in something deeply disturbing, they see their chances of getting back home are growing smaller every day.|5.8/10|219|145|74|6.2/10|37|24|13|3.2/5|34,606
771411962|A Walk In The Woods|Ken Kwapis|Action & Adventure, Comedy, Drama|Sep 2, 2015|Dec 29, 2015|R (for language and some sexual references)|98|Broad Green Pictures|Bill Holderman, William Holderman, Rick Kerb|"In this new comedy adventure, celebrated travel writer, Bill Bryson (Academy Award winner Robert Redford), instead of retiring to enjoy his loving and beautiful wife (Academy Award winner Emma Thompson), and large and happy family, challenges himself to hike the Appalachian Trail - 2,200 miles of America's most unspoiled, spectacular and rugged countryside from Georgia to Maine. The peace and tranquility he hopes to find, though, is anything but, once he agrees to being accompanied by the only person he can find willing to join him on the trek - his long lost and former friend Katz (Academy Award nominee Nick Nolte), a down-on-his-luck serial philanderer who, after a lifetime of relying on his charm and wits to keep one step ahead of the law - sees the trip as a way to sneak out of paying some debts and sneak into one last adventure before its too late. The trouble is, the two have a completely different definition of the word, ""adventure"". Now they're about to find out that when you push yourself to the edge, the real fun begins. (C) Broad Green"|5.4/10|164|75|89|5.5/10|36|18|18|3.2/5|12,579
771412046|Experimenter|Michael Almereyda|Drama|Oct 16, 2015|Jan 5, 2016|PG-13 (for thematic material and brief strong language)|90|Magnolia Pictures|Michael Almereyda|"In 1961, social psychologist Stanley Milgram conducted the ""obedience experiments"" at Yale University. The experiments observed the responses of ordinary people asked to send harmful electrical shocks to a stranger. Despite pleadings from the person they were shocking, 65 percent of subjects obeyed commands from a lab-coated authority figure to deliver potentially fatal currents. With Adolf Eichmann's trial airing in living rooms across America, Milgram's Kafkaesque results hit a nerve, and he was accused of being a deceptive, manipulative monster. EXPERIMENTER invites us inside Milgram's whirring mind, beginning with his obedience research and wending a path to uncover how inner obsessions and the times in which he lived shaped a parade of human behavior inquiries. (C) Magnolia"|7.3/10|74|63|11|7.2/10|19|16|3|3.4/5|6,958
771412078|Nasty Baby|Sebastián Silva|Drama|Oct 23, 2015|Dec 22, 2015|R (for sexual content, some disturbing violence, language, drug use and graphic nude images)|100|The Orchard|Sebastián Silva|The film centers on a Brooklyn couple, Freddy and his boyfriend Mo, who are trying to have a baby with the help of their best friend, Polly. The film follows the trio as they navigate the idea of creating life while confronted by growing harassment from a menacing local known as 'The Bishop.' As things take a dark turn, their joyous pursuit of parenthood is suddenly clouded.|6.4/10|53|35|18|5.6/10|16|10|6|3/5|992
771413717|Deathgasm|Jason Lei Howden|Art House & International, Comedy, Horror|Oct 2, 2015|Jan 5, 2016|NR|90|||New kid in town Brodie and bad-boy Zakk quickly bond over their mutual admiration of heavy metal. But when these two metal thrashing losers unwittingly summon malevolent forces, their dreams of stardom may just have to be put on hold.|6.8/10|30|26|4|5.9/10|8|7|1|3.6/5|1,340
771414183|Sicario|Denis Villeneuve|Action & Adventure, Drama, Mystery & Suspense|Oct 2, 2015|Jan 5, 2016|R (for strong violence, grisly images, and language)|121|Lionsgate|Taylor Sheridan|In the lawless border area stretching between the U.S. and Mexico, an idealistic FBI agent [Emily Blunt] is enlisted by an elite government task force official [Josh Brolin] to aid in the escalating war against drugs. Led by an enigmatic consultant with a questionable past [Benicio Del Toro], the team sets out on a clandestine journey forcing Kate to question everything that she believes in order to survive. (C) Lionsgate|8.1/10|255|235|20|8.2/10|43|40|3|4/5|67,176
771414895|Close Range|Isaac Florentine|Action & Adventure|Dec 11, 2015|Jan 5, 2016|NR|80|Bleiberg Entertainment|Chad Law, Shane Dax Taylor|After rescuing his kidnapped niece from a powerful drug cartel, Colton MacReady (Scott Adkins) begins a relentless fight to save his family. The cartel has descended upon his secluded ranch with a thirst for revenge. In tow are a corrupt local sheriff and his crew of deputies, ensuring that help won't be coming any time soon. What ensues is a non-stop assault on the ranch, a blow-by-blow survival marathon for Colton to protect his loved ones and save his life.|6/10|6|5|1|||||2.5/5|273
771415321|Captive|Jerry Jameson|Drama, Mystery & Suspense, Special Interest|Sep 18, 2015|Jan 5, 2016|PG-13 (for mature thematic elements involving violence and substance abuse.)|97|Paramount Pictures|Brian Bird|A thrilling drama about the spiritual collision of two broken lives. When Brian Nichols -on the run as the subject of a city wide manhunt and desperate to make contact with his newborn son - takes recovering meth addict Ashley Smith hostage in her own apartment, she turns for guidance to Rick Warren's best-selling inspirational book, The Purpose Driven Life. While reading aloud, Ashley and her would-be killer each face crossroads where despair and death intersect hope.|4.4/10|52|14|38|3.8/10|14|2|12|3.2/5|4,818
771416887|Anesthesia|Tim Blake Nelson|Drama|Jan 8, 2016|Jan 8, 2016|R (for language, sexual content, drug use and brief violence.)|90|IFC Films|Tim Blake Nelson|A snowy New York City night, a beloved teacher, a shocking crime: this provocative drama pieces together the puzzle of a man's life just before it changes forever. While on his way home one evening, Walter Zarrow (Sam Waterston), a popular Columbia University philosophy professor, is violently attacked on the street. Flash back one week, as actor-director Tim Blake Nelson traces the domino effect of events that led up to this seemingly senseless assault. Along the way, hidden connections between a seemingly disparate group of people-including a self-destructive student (Kristen Stewart), a hard-drinking suburban housewife (Gretchen Mol), and a desperate junkie (K. Todd Freeman)-emerge, forming a complex, engrossing mosaic of lost souls united by tragedy. The stellar ensemble cast includes Glenn Close and Michael K. Williams.|4.8/10|43|11|32|5.1/10|14|4|10|3.3/5|714
771416890|Ashby|Tony McNamara|Comedy, Drama|Sep 25, 2015|Jan 5, 2016|R (for language, some sexual material and violence)|100|The Film Arcade|Tony McNamara|When new kid in town Ed Wallis is given an assignment to interview an older person, he turns to his mysterious neighbor, Ashby Holt for help. That new connection leads to unexpected journeys for both of them, as Ashby - who turns out to be a retired CIA assassin - deals with a terminal prognosis, and Ed deals with adjusting to life with his newly single mom and developing relationship with a brainy classmate, Eloise.|5.6/10|20|11|9|3.4/10|6|2|4|3.3/5|1,542
771417096|Joe Dirt 2: Beautiful Loser|Fred Wolf (II)|Comedy|Jul 16, 2015|Jan 5, 2016|NR|90|Sony Pictures Entertainment|David Spade|"In this sequel to the 2001 cult favorite, David Spade (""Rules of Engagement"") returns as the mullet-wearing, rock and roll loving, down on his luck white-trash-hero who embarks on another epic journey, this time through the recent past, the heartland of America - and his own mind - to get back to his loved ones. Joe Dirt is back with a vengeance, and a mop."|1.9/10|10|1|9|||||2.2/5|3,811
771421904|Scouts Guide to the Zombie Apocalypse|Christopher Landon|Comedy, Horror|Oct 30, 2015|Jan 5, 2016|R (for zombie violence and gore, sexual material, graphic nudity, and language throughout.)|93|Broken Road Productions|Emi Mochizuki, Carrie Evans, Lona Williams, Christopher Landon|Three friends who are scouts battle zombies and attempt to save their town from the undead.|4.8/10|91|40|51|4.4/10|19|4|15|3.2/5|9,507
771422076|Prince|Sam de Jong|Drama|Aug 14, 2015|Jan 5, 2016|NR|78|Vice Media|Sam de Jong|Seventeen-year-old Ayoub (Ayoub Elasri) has a lot on his plate: his father (Chaib Massaoudi) is a junkie, his mother (Elsie de Brauw) is a lonely divorcé, and his sister (Olivia Lonsdale) is falling in with the wrong crowd. Haunted by his father's terrible reputation, Ayoub can't get the attention of Laura (Sigrid ten Napel), the most beautiful girl in the neighborhood. He does, however, gain the attention of Kalpa (Freddy Tratlehner), an eccentric, purple Lamborghini-driving, psychotically violent local criminal. Falling in with Kalpa, Ayoub tries to enlarge his status (and wallet) enough to win Laura over, but soon finds that his new life is far more than he bargained for.|6/10|20|14|6|7.5/10|7|5|2|3.3/5|143
771422120|Heist|Scott Mann|Action & Adventure|Nov 13, 2015|Dec 29, 2015|R (for violence, pervasive language and some sexual content)|90|Emmett/Furla Films|Stephen Cyrus Sepher, Max Adams, Max S. Adams|When their attempt to rob a casino owned by the feared gangster Pope (Robert De Niro) goes awry and a shootout ensues, Vaughn (Jeffrey Dean Morgan) and Cox (Dave Bautista) are forced to flee on foot and hijack city Bus 657 and take the passengers hostage. Now, in a high speed chase, Vaughn will not only have to outwit the police, led by Officer Bajos (Gina Carano) who are in hot pursuit, but he will have to contend with Pope's maniacal right hand man, Dog (Morris Chestnut), in order to make it through the day alive. But we quickly learn that things are not what they seem, and Vaughn has more than one card up his sleeve.|4.5/10|28|8|20|3.9/10|11|3|8|3.1/5|1,986
771423123|Memories of the Sword|Heung-Sik Park|Action & Adventure, Drama|Aug 28, 2015|Jan 5, 2016|NR|121||Heung-Sik Park, Ah-reum Choi|Three warriors, Poong-chun, Sul-rang, and Yu-baek pleadge to fight against the incompetent king. However, the betrayal of Yu-baek leads to Poong-chun's death, and Sul-rang disappears with Poong-chun's young daughter - Hong-yi - as stricken by guilt. 18 years later, Hong-yi leaves Sul-rang and plans to get revenge on both Yu-baek and Sul-rang.|6/10|8|6|2|||||3.2/5|406
771429330|Wrecker|Micheal Bafaro|Horror|Nov 6, 2015|Jan 5, 2016|NR|83||Evan Tylor, Micheal Bafaro|"Best friends Emily and Lesley go on a road trip to the desert. When Emily decides to get off the highway and take a ""short cut,"" they become the target of a relentless and psychotic trucker who forces them to play a deadly game of cat and mouse."|3.9/10|6|0|6|||||1.8/5|165
771431245|The Inhabitants|Michael Rasmussen (III), Shawn Rasmussen (II)|Horror, Mystery & Suspense||Jan 5, 2016|NR|90|Lascaux Media|Michael Rasmussen (III), Shawn Rasmussen (II)|A couple buy an historic bed-and-breakfast inn in New England, but soon discover the dwelling is hiding a dark secret.|6.1/10|7|5|2|||||2.1/5|89
770680853|Ant-Man|Peyton Reed|Action & Adventure, Comedy, Mystery & Suspense, Science Fiction & Fantasy|Jul 17, 2015|Dec 8, 2015|PG-13 (for sci-fi action violence)|115|Disney/Marvel|Joe Cornish, Edgar Wright, Adam McKay, Paul Rudd, Stan Lee, Larry Lieber, Jack Kirby|"The next evolution of the Marvel Cinematic Universe brings a founding member of The Avengers to the big screen for the first time with Marvel Studios' ""Ant-Man."" Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Dr. Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world. -- (C) Marvel"|6.9/10|302|248|54|6.7/10|49|34|15|4/5|165,150
771314085|Pawn Sacrifice|Edward Zwick|Drama|Sep 25, 2015|Dec 22, 2015|PG-13 (for brief strong language, some sexual content and historical smoking)|114|Bleecker Street|Stephen J. Rivele, Christopher Wilkinson, Steven Knight|In a gripping true story set during the height of the Cold War, American chess prodigy Bobby Fischer (Tobey Maguire) finds himself caught between two superpowers when he challenges the Soviet Empire. Also starring Liev Schreiber and Peter Sarsgaard, PAWN SACRIFICE chronicles Fischer's terrifying struggles with genius and madness, and the rise and fall of a kid from Brooklyn who captured the imagination of the world. (C) Bleecker Street|6.4/10|109|78|31|6.8/10|28|21|7|3.5/5|13,481
771314279|Minions|Pierre Coffin, Kyle Balda|Animation, Comedy, Kids & Family|Jul 10, 2015|Dec 8, 2015|PG (for action and rude humor)|91|Universal Pictures|Brian Lynch|The story of Universal Pictures and Illumination Entertainment's Minions begins at the dawn of time. Starting as single-celled yellow organisms, Minions evolve through the ages, perpetually serving the most despicable of masters. Continuously unsuccessful at keeping these masters-from T. rex to Napoleon-the Minions find themselves without someone to serve and fall into a deep depression. But one Minion named Kevin has a plan, and he-alongside teenage rebel Stuart and lovable little Bob-ventures out into the world to find a new evil boss for his brethren to follow. The trio embarks upon a thrilling journey that ultimately leads them to their next potential master, Scarlet Overkill (Academy Award (R) winner Sandra Bullock), the world's first-ever female super-villain. They travel from frigid Antarctica to 1960s New York City, ending in mod London, where they must face their biggest challenge to date: saving all of Minionkind...from annihilation. (c) Universal|5.8/10|211|118|93|5.4/10|36|12|24|3.3/5|136,673
771323153|Fantastic Four|Josh Trank|Action & Adventure|Aug 7, 2015|Dec 15, 2015|PG-13 (for sci-fi action violence, and language)|100|20th Century Fox|Jack Kirby, Stan Lee, Jeremy Slater, Simon Kinberg, Josh Trank|FANTASTIC FOUR, a contemporary re-imagining of Marvel's original and longest-running superhero team, centers on four young outsiders who teleport to an alternate and dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy. (C) Fox|3.5/10|244|22|222|3.4/10|45|3|42|2.1/5|137,369
771357161|Mission: Impossible Rogue Nation|Christopher McQuarrie|Action & Adventure|Jul 31, 2015|Dec 15, 2015|PG-13 (for sequences of action and violence, and brief partial nudity)|131|Paramount Pictures|Christopher McQuarrie, Bruce Geller|With the IMF disbanded, and Ethan (Tom Cruise) out in the cold, the team now faces off against a network of highly skilled special agents, the Syndicate. These highly trained operatives are hellbent on creating a new world order through an escalating series of terrorist attacks. Ethan gathers his team and joins forces with disavowed British agent Ilsa Faust (Rebecca Ferguson), who may or may not be a member of this rogue nation, as the group faces their most impossible mission yet.|7.5/10|303|282|21|7.3/10|45|43|2|4.1/5|92,620
771361157|Jellyfish Eyes|Takashi Murakami|Art House & International, Comedy, Science Fiction & Fantasy|Jul 15, 2015|Dec 8, 2015|NR|101|Janus Films|Takashi Murakami, Jun Tsugita, Yoshihiro Nishimura|The directorial debut from acclaimed artist Takashi Murakami, Jellyfish Eyes brings its creator's endless imagination to the screen in a tale of family, friendship, and loyalty set in a world of fantasy that only Murakami could conjure. Having moved to the country with his mother following the death of his father, young Masashi (Takuto Sueoka) immediately makes a most unlikely friend: a flying, jellyfish-like sprite that he nicknames Kurage-bo. Taking Kurage-bo under his wing and into the classroom, Masashi soon discovers that his schoolmates have similar friends - and that they, their creators, and the town itself are not all they seem to be. Pointedly set in a post-Fukushima world, Murakami's film carries a message of cooperation and hope while boasting unforgettable creature designs and handmade special effects nearly a decade in the making. A touching triumph of creativity and wonder, Jellyfish Eyes is a must-see for film lovers of all ages. (C) Janus|5.1/10|11|2|9|0/10|5|1|4|3/5|173
771361579|Jerusalem|Daniel Ferguson|Documentary, Special Interest|Sep 20, 2013|Dec 1, 2015|NR|45|National Geographic Entertainment|Daniel Ferguson|Through the unrivaled beauty and visceral nature of the IMAX (R) experience, JERUSALEM seeks to increase public understanding and appreciation for Jerusalem's historical, spiritual, cultural and artistic uniqueness, as well as highlighting some of the intersections between Judaism, Christianity and Islam. (c) Official Facebook|7.9/10|9|8|1|7.5/10|5|4|1|4.1/5|1,298
771362652|Ted 2|Seth MacFarlane|Comedy|Jun 26, 2015|Dec 15, 2015|R (for crude and sexual content, pervasive language, and some drug use)|120|Universal Pictures|Seth MacFarlane, Alec Sulkin, Wellesley Wild|Ted (voice of Seth MacFarlane) ties the knot with Tami-Lynn (Jessica Barth), and recruits his best friend John (Mark Wahlberg) as a sperm donor in order to start a family in this sequel to the comedy hit about a teddy bear come to life. Later, when the Commonwealth of Massachusetts demands that Ted appear before a judge to prove he's a real person, the frisky bear and his pal vow to fight for their civil rights. Morgan Freeman and Amanda Seyfried co-star.|5.3/10|202|92|110|5/10|42|17|25|3.3/5|65,124
771362740|Desert Dancer|Richard Raymond|Drama|Apr 10, 2015|Dec 1, 2015|PG-13|104|Relativity Media|Jon Crocker, Jon Croker|Set in Iran, this powerful and unbelievable true story follows the brave ambition of Afshin Ghaffarian. During the volatile climate of the 2009 presidential election, where many cultural freedoms were threatened, Afshin and some friends (including Elaheh played by Freida Pinto) risk their lives and form an underground dance company. Through banned online videos, they learn from timeless legends who cross all cultural divides, such as Michael Jackson, Gene Kelly and Rudolf Nureyev. Afshin and Elaheh also learn much from each other, most importantly how to embrace their passion for dance and for one another. (c) Relativity|5.3/10|42|13|29|5.6/10|16|6|10|3.6/5|2,105
771363457|Fat|Mark Phinney|Drama|Dec 1, 2015|Dec 15, 2015|NR|85||Mark Phinney|Ken is an overweight man who won't change his ways. Addicted to food, he's in bad health, and is headed to an early grave. Despite getting help and advice from his friends and doctors, he does what he wants, when he wants, until a chance encounter with love gives him the motivation he needs to save himself.|6.4/10|5|3|2|||||3.6/5|227
771380305|Natural Resistance|Jonathan Nossiter|Art House & International, Documentary|May 1, 2015|Dec 1, 2015|NR|85|IFC Films|Jonathan Nossiter|Ten years after his acclaimed winemaking documentary Mondovino, Nossiter's new film looks at the Italian vanguard of a rapidly spreading European natural wine revolution-from a couple growing grains and fruit that harken back to the ancient Etruscans, to farmer-poet Stefano Bellotti, the Pasolini of Italian agriculture, whose radical farm in the Piedmont upends the established rules of agriculture. Official selection: Toronto International Film Festival (C) IFC Films|6.2/10|7|6|1|||||2.8/5|94
771380343|The Kindergarten Teacher (Haganenet)|Nadav Lapid|Drama|Jul 31, 2015|Dec 8, 2015|NR|120|Kino Lorber Films|Nadav Lapid|In a world that does not appreciate artists, where sensitive souls don't stand a chance, a poetry-loving kindergarten teacher discovers a child poet and decides to take it upon herself to nurture him. To save his greatness from the world, to salvage him from the banal, the mediocre and the crude - to save him from life itself. It is the story of a female Don Quixote, who strives to save the world through the poetry of a child, and of a pensive child who has no desire to be saved.|6.6/10|33|25|8|6.6/10|13|8|5|3.1/5|292
771387814|Goodnight Mommy (Ich seh, Ich seh)|Veronika Franz, Severin Fiala|Drama, Horror|Sep 11, 2015|Dec 1, 2015|R (for disturbing violent content and some nudity)|99|Radius-TWC|Severin Fiala, Veronika Franz|In the heat of the summer. A lonesome house in the countryside between woods and corn fields. Nine-year-old twin brothers are waiting for their mother. When she comes home, bandaged after cosmetic surgery, nothing is like before. The children start to doubt that this woman is actually their mother. It emerges an existential struggle for identity and fundamental trust.|7.3/10|141|119|22|8/10|25|22|3|3.5/5|11,868
