771491692|Narcissister Organ Player|Narcissister|Documentary|Nov 7, 2018|Feb 12, 2019|NR|91|||"American performance artist Narcissister takes a smart, sassy, spectacle-rich approach to exploring the kinds of sexual fetishism that notoriously fix racial and gender stereotypes. She combines unabashed eroticism, humor, and poignancy to stretch viewers' sensibilities and achieve surprising psychic effects. Narcissister Organ Player is originally a Bessie Awards-nominated performance that takes place in a metaphorical restaurant where Narcissister, unsated by a few spinach leaves, tries to eat the restaurant furniture and ends up ""consuming herself"" by entering and traveling through her own body, represented by an enormous onstage puppet. As the performance plays out on stage, in real life, her mother's long-term illness brings on a decline that ends in death. The artist's loss provokes an exploration of how her own complex, interracial family history has compelled her to create the masked, erotic performance character Narcissister. Enriched by Martha Colburn's original animation, Narcissister Organ Player is a hybrid personal documentary/performance film that is a vibrant portrait of a family, a radical artistic practice, and an exploration of how ancestral data is stored in our bodies, impacting the lives we lead."|2/10|7|5|2|2/10|5|3|2||
771491838|Chi-Town|Nick Budabin|Documentary||Feb 19, 2019|NR|81|Full Court Films||Chi-Town follows Keifer Sykes on his meteoric rise from Marshall High School on Chicago's West Side to his improbable shot at the NBA. This exhilarating multi-year journey of the explosive point guard's ascent is punctuated by personal loss, debilitating injury, and tragic violence. At only 5'11 and surrounded by shattered dreams and wasted potential, the odds are stacked against Keifer at every turn. Keifer's focus on his goal and his never-wavering support for his community are inspirations. This is an intimate, raw, surprising and unique behind the scenes look at a true champion - and what it really takes to make it.|7.7/10|5|5|0||||||17
771493929|Under the Eiffel Tower|Archie Borders|Comedy, Romance|Feb 8, 2019|Feb 12, 2019|NR|87|The Orchard|Archie Borders, David Henry|Stuart (Matt Walsh) is having a mid-life crisis. After losing his job, tagging along on his best friends' family vacation to Paris, and humiliating himself by proposing to their 24-year-old daughter, he teams up with Liam (Reid Scott), a self-proclaimed ladies' man. The two head off to the French countryside where they soon cross paths with Louise (Judith Godrèche), a beautiful vineyard-owner. Love is on the horizon, but Stuart's going to have to get past a few hurdles -- and out of his own way -- in order to find it in this romantic coming-of-middle-age comedy.|5.3/10|14|7|7|||||4.1/5|30
771494114|Shoplifters (Manbiki kazoku)|Hirokazu Koreeda|Art House & International, Drama|Nov 23, 2018|Feb 12, 2019|R (for some sexual content and nudity)|121|Magnolia Pictures|Hirokazu Koreeda|After one of their shoplifting sessions, Osamu and his son come across a little girl in the freezing cold. At first reluctant to shelter the girl, Osamu's wife agrees to take care of her after learning of the hardships she faces. Although the family is poor, barely making enough money to survive through petty crime, they seem to live happily together until an unforeseen incident reveals hidden secrets, testing the bonds that unite them...|8.8/10|191|189|2|9/10|31|31|0|4.3/5|1,455
771495087|The Front Runner|Jason Reitman|Drama, Mystery & Suspense|Nov 6, 2018|Feb 12, 2019|R (for language including some sexual references)|112|Columbia Pictures|Jason Reitman, Jay Carson, Matt Bai|Oscar (R) nominee Hugh Jackman stars as the charismatic politician Gary Hart for Academy Award (R)-nominated director Jason Reitman in the new thrilling drama The Front Runner. The film follows the rise and fall of Senator Hart, who captured the imagination of young voters and was considered the overwhelming front runner for the 1988 Democratic presidential nomination when his campaign was sidelined by the story of an extramarital relationship with Donna Rice. As tabloid journalism and political journalism merged for the first time, Senator Hart was forced to drop out of the race - events that left a profound and lasting impact on American politics and the world stage.|6.2/10|205|121|84|6.3/10|41|20|21|3.1/5|381
771495808|Possum|Matthew Holness|Horror|Nov 2, 2018|Feb 12, 2019|NR|87|Dark Sky Films|Matthew Holness|A disgraced children's puppeteer must confront his sinister stepfather and a hideous puppet he keeps hidden in a brown leather bag in order to escape the dark horrors of his past.|7.3/10|29|25|4|||||3/5|266
771495977|The Favourite|Yorgos Lanthimos|Drama|Nov 23, 2018|Feb 12, 2019|R (for strong sexual content, nudity and language)|119|Fox Searchlight Pictures, Film4 and Waypoint|Deborah Davis, Tony McNamara|Early 18th century. England is at war with the French. Nevertheless, duck racing and pineapple eating are thriving. A frail Queen Anne (Olivia Colman) occupies the throne and her close friend Lady Sarah Churchill (Rachel Weisz) governs the country in her stead while tending to Anne's ill health and mercurial temper. When a new servant Abigail Masham (Emma Stone) arrives, her charm endears her to Sarah. Sarah takes Abigail under her wing and Abigail sees a chance at a return to her aristocratic roots. As the politics of war become quite time consuming for Sarah, Abigail steps into the breach to fill in as the Queen's companion. Their burgeoning friendship gives her a chance to fulfill her ambitions and she will not let woman, man, politics or rabbit stand in her way.|8.5/10|344|322|22|8.5/10|42|41|1|3.4/5|4,840
771496211|Mega Time Squad|Tim van Dammen|Action & Adventure, Comedy, Science Fiction & Fantasy|Feb 15, 2019|Feb 15, 2019|NR|89|Dark Sky Films|Tim van Dammen|"A low-level criminal steals an ancient Chinese time-travel device, but he may not survive the demonic consequences of tampering with time. MEGA TIME SQUAD is a wildly entertaining time travel/sci-fi comedy out of New Zealand. A fan favorite on the festival circuit, the film stars Jonny Brugh (What We Do In The Shadows) and was praised by Variety as ""fast-paced, determinedly silly, with sharp slangy dialogue,""the film blasted out of the gate at this year's Fantasia and is destined to become a cult favorite."|6.1/10|14|10|4|||||4.6/5|110
771496624|At Eternity's Gate|Julian Schnabel|Drama|Nov 16, 2018|Feb 12, 2019|R (for some thematic content)|111|CBS Films|Louise Kugelberg, Jean-Claude Carriere, Julian Schnabel|Academy Award (R) Nominee Julian Schnabel's At Eternity's Gate is a journey inside the world and mind of a person who, despite skepticism, ridicule and illness, created some of the world's most beloved and stunning works of art. This is not a forensic biography, but rather scenes based on Vincent van Gogh's (Academy Award (R) Nominee Willem Dafoe) letters, common agreement about events in his life that present as facts, hearsay, and moments that are just plain invented.|7.3/10|124|99|25|7.6/10|27|24|3|3.3/5|828
771496753|Ben is Back|Peter Hedges|Drama|Dec 7, 2018|Feb 19, 2019|R (for language throughout and some drug use)|103|LD Entertainment/Lionsgate/Roadside Attractions|Peter Hedges|19 year-old Ben Burns (Lucas Hedges) unexpectedly returns home to his family's suburban home on Christmas Eve morning. Ben's mother, Holly (Julia Roberts), is relieved and welcoming but wary of her son staying clean. Over a turbulent 24 hours, new truths are revealed, and a mother's undying love for her son is tested as she does everything in her power to keep him safe. Ben is Back also stars Courtney B. Vance (The People V. O.J. Simpson: American Crime Story) and Kathryn Newton (Lady Bird).|7/10|156|125|31|7.3/10|39|30|9|3.7/5|796
771497150|Green Book|Peter Farrelly|Drama|Nov 21, 2018|Feb 19, 2019|PG-13 (for thematic content, language including racial epithets, smoking, some violence and suggestive material)|130|Universal Pictures|Nick Vallelonga, Peter Farrelly, Brian Currie|"When Tony Lip (Mortensen), a bouncer from an Italian-American neighborhood in the Bronx, is hired to drive Dr. Don Shirley (Ali), a world-class Black pianist, on a concert tour from Manhattan to the Deep South, they must rely on ""The Green Book"" to guide them to the few establishments that were then safe for African-Americans. Confronted with racism, danger-as well as unexpected humanity and humor-they are forced to set aside differences to survive and thrive on the journey of a lifetime."|7.3/10|298|237|61|8/10|38|31|7|4.4/5|5,251
771497516|Free Solo|Elizabeth Chai Vasarhelyi, Jimmy Chin|Documentary|Sep 28, 2018|Feb 12, 2019|PG-13 (for brief strong language)|97|Greenwich Entertainment||"From award-winning documentary filmmaker E. Chai Vasarhelyi (""MERU"") and world-renowned photographer and mountaineer Jimmy Chin comes National Geographic Documentary Film's FREE SOLO, a stunning, intimate and unflinching portrait of the free soloist climber Alex Honnold, as he prepares to achieve his lifelong dream: climbing the face of the world's most famous rock... the 3,000ft El Capitan in Yosemite National Park... without a rope. Celebrated as one of the greatest athletic feats of any kind, Honnold's climb set the ultimate standard: perfection or death. Succeeding in this challenge, Honnold enters his story in the annals of human achievement. FREE SOLO is both an edge-of-your seat thriller and an inspiring portrait of an athlete who exceeded our current understanding of human physical and mental potential. The result is a triumph of the human spirit."|8.2/10|123|121|2|8.2/10|26|26|0|4.6/5|1,621
771499806|Backtrace|Brian A. Miller|Action & Adventure, Mystery & Suspense|Dec 14, 2018|Feb 19, 2019|R (for violence and some language)|87|Lionsgate Premiere|Mike Maples|After suffering a brain injury from a bank heist gone wrong, MacDonald (Matthew Modine) develops amnesia and is put into a prison psychiatric ward. Following his seventh year in evaluation, he is coerced by an inmate and a ward doctor (Ryan Guzman and Meadow Williams) to break out of prison and injected with a serum that forces him to relive the life he's forgotten. MacDonald must now elude a local detective (Sylvester Stallone), a toughened FBI agent (Christopher McDonald) and the drug's dangerous side effects in order to recover the stolen money all while confronting his past.|2.1/10|8|1|7|||||2.7/5|51
771503964|Paddleton|Alexandre Lehmann|Drama||Feb 22, 2019|NR|89|Netflix|Mark Duplass, Alexandre Lehmann|An unlikely friendship between two misfit neighbors becomes an unexpectedly emotional journey when the younger man is diagnosed with terminal cancer.|7.3/10|26|23|3|7.4/10|10|8|2|4.5/5|113
771252064|The Grinch|Scott Mosier, Yarrow Cheney|Animation, Kids & Family, Science Fiction & Fantasy|Nov 9, 2018|Feb 5, 2019|PG (for brief rude humor)|86|Universal Pictures|Michael LeSieur, Tommy Swerdlow|Each year at Christmas they disrupt his tranquil solitude with their increasingly bigger, brighter and louder celebrations. When the Whos declare they are going to make Christmas three times bigger this year, the Grinch realizes there is only one way for him to gain some peace and quiet: he must steal Christmas. To do so, he decides he will pose as Santa Claus on Christmas Eve, even going so far as to trap a lackadaisical misfit reindeer to pull his sleigh. Meanwhile, down in Who-ville, Cindy-Lou Who-a young girl overflowing with holiday cheer-plots with her gang of friends to trap Santa Claus as he makes his Christmas Eve rounds so that she can thank him for help for her overworked single mother. As Christmas approaches, however, her good-natured scheme threatens to collide with the Grinch's more nefarious one. Will Cindy-Lou achieve her goal of finally meeting Santa Claus? Will the Grinch succeed in silencing the Whos' holiday cheer once and for all?|5.9/10|172|99|73|5.4/10|24|12|12|3.3/5|12,011
771425869|The Sisters Brothers|Jacques Audiard|Comedy, Drama|Oct 19, 2018|Feb 5, 2019|R (for violence including disturbing images, language, and some sexual content)|121|Annapurna Pictures|Jacques Audiard, Thomas Bidegain|From acclaimed director Jacques Audiard (Rust and Bone, A Prophet), and based on the novel by Patrick deWitt, THE SISTERS BROTHERS is a reimagining of the cinematic Western as a dangerous, witty, and emotionally cathartic exploration of what it means to be a man. It is 1851, and Charlie and Eli Sisters (Joaquin Phoenix and John C. Reilly) are both brothers and assassins, boys grown to men in a savage and hostile world. They have blood on their hands: that of criminals, that of innocents...and they know no state of existence other than being gunmen. The older of the two, introspective Eli (Reilly) rides hard with his younger sibling yet dares to dream of a normal life. The younger of the two, hard-drinking Charlie (Phoenix) has taken charge with gusto as lead man on the duo's assignments. Each increasingly questions, and quibbles with, the other's methods. The Sisters brothers find themselves on a journey through the Northwest, bringing them to the mountains of Oregon, a dangerous brothel in the small town of Mayfield, and eventually, the Gold Rush land of California - a journey that will test the deadly family ties that bind. But, can it also be the path to rediscovering what remains of their humanity? THE SISTERS BROTHERS also stars Jake Gyllenhaal as learned scout John Morris and Riz Ahmed as fugitive chemist Hermann Kermit Warm.|7.3/10|149|127|22|7.1/10|31|26|5|3.5/5|1,786
771431714|Then Came You|Peter Hutchings|Comedy, Romance|Feb 1, 2019|Feb 1, 2019|NR|99|SHOUT! STUDIOS|Fergal Rock|THEN CAME YOU is a sweet, uplifting tale that reminds us it's not how long we live, but how we live the life we have, that matters. The film tells the story of Skye (Maisie Williams), a spunky teenager with a terminal illness who befriends Calvin (Asa Butterfield), a 19-year old hypochondriac who is afraid of his own shadow. Calvin helps Skye carry out her eccentric bucket list of things to do before she dies. In the process, he learns to confront and conquer his own fears, including falling in love with the beautiful, but seemingly untouchable, Izzy (Nina Dobrev).|6/10|16|10|6|||||4.2/5|127
771432654|Robin Hood|Otto Bathurst|Action & Adventure, Drama|Nov 21, 2018|Feb 5, 2019|PG-13 (for extended sequences of violence and action, and some suggestive references)|116|Summit Entertainment|David James Kelly, Ben Chandler|Robin of Loxley (Taron Egerton) a war-hardened Crusader and his Moorish commander (Jamie Foxx) mount an audacious revolt against the corrupt English crown in a thrilling action-adventure packed with gritty battlefield exploits, mind-blowing fight choreography, and a timeless romance.|3.7/10|154|23|131|4.1/10|22|3|19|2.8/5|2,596
771455327|Letters From Baghdad|Zeva Oelbaum, Sabine Krayenbühl|Documentary|Jun 2, 2017|Feb 5, 2019|NR|95|Between the Rivers Productions||Letters from Baghdad tells the extraordinary and dramatic story of Gertrude Bell, the most powerful woman in the British Empire in her day. She shaped the destiny of Iraq afer World War I in ways that still reverberate today. More influential than her friend and colleague Lawrence of Arabia, why has she been written out of the history she helped make?|6.9/10|35|29|6|7/10|14|10|4|3.6/5|858
771469956|The Girl in the Spider's Web|Fede Alvarez|Drama|Nov 9, 2018|Feb 5, 2019|R (for violence, language and some sexual content/nudity)||Columbia Pictures|Steven Knight, Fede Alvarez, Jay Basu|Lisbeth Salander, the cult figure and title character of the acclaimed Millennium book series created by Stieg Larsson, will return to the screen in The Girl in the Spider's Web, a first-time adaptation of the recent global bestseller.|5.1/10|221|89|132|5.1/10|36|13|23|2.9/5|1,284
771472582|Widows|Steve McQueen (III)|Drama|Nov 16, 2018|Feb 5, 2019|R (for violence, language throughout, and some sexual content/nudity)|128|20th Century Fox|Steve McQueen (III), Gillian Flynn|"From Academy Award (R)-winning director Steve McQueen (""12 Years a Slave"") and co-writer and bestselling author Gillian Flynn (""Gone Girl"") comes a blistering, modern-day thriller set against the backdrop of crime, passion and corruption. ""Widows"" is the story of four women with nothing in common except a debt left behind by their dead husbands' criminal activities. Set in contemporary Chicago, amid a time of turmoil, tensions build when Veronica (Oscar (R) winner Viola Davis), Alice (Elizabeth Debicki), Linda (Michelle Rodriguez) and Belle (Cynthia Erivo) take their fate into their own hands and conspire to forge a future on their own terms. ""Widows"" also stars Liam Neeson, Colin Farrell, Robert Duvall, Daniel Kaluuya, Lukas Haas and Brian Tyree Henry."|8.1/10|363|329|34|8.1/10|43|36|7|3.3/5|4,049
771473343|Lu Over the Wall (Yoake tsugeru Rû no uta)|Masaaki Yuasa|Animation, Anime & Manga, Art House & International, Comedy, Kids & Family|May 11, 2018|Feb 5, 2019|PG (for some peril and thematic elements)|107|GKIDS|Masaaki Yuasa, Reiko Yoshida|From visionary anime auteur Masaaki Yuasa, comes a joyously hallucinogenic but family-friendly take on the classic fairy tale about a little mermaid who comes ashore to join a middle-school rock band and propel them to fame. Kai is talented but adrift, spending his days sulking in a small fishing village after his family moves from Tokyo. His only joy is uploading songs he writes to the internet. When his classmates invite him to play keyboard in their band, their practice sessions bring an unexpected guest: Lu, a young mermaid whose fins turn to feet when she hears the beats, and whose singing causes humans to compulsively dance - whether they want to or not. As Kai spends more time with Lu, he finds he is able to tell her what he is really thinking, and a bond begins to form. But since ancient times, the people in the village have believed that mermaids bring disaster and soon there is trouble between Lu and the townspeople, putting the town in grave danger. Winner of the Grand Prize at the prestigious Annecy Animation Festival, and premiering in English as an official selection of Sundance 2018, Lu Over the Wall is a toe-tapping, feel-good demonstration of Yuasa's genre-mixing mastery that will leave you humming long after you leave the theater.|6.4/10|40|31|9|4.7/10|10|5|5|3.9/5|93
